File,Number of Threads/Processes,N,Sum,Time Taken
Multiprocessing_popen,4,100000000,4999999950000000,0.081286
Multiprocessing_popen,4,100000000,4999999950000000,0.087914
Multiprocessing_popen,4,100000000,4999999950000000,0.083123
Multiprocessing_popen,4,100000000,4999999950000000,0.080592
Multiprocessing_popen,4,100000000,4999999950000000,0.085167
Baseline,1,100000000,4999999950000000,0.291683
Baseline,1,100000000,4999999950000000,0.274983
Baseline,1,100000000,4999999950000000,0.281257
Baseline,1,100000000,4999999950000000,0.284959
Baseline,1,100000000,4999999950000000,0.270387
Baseline,1,100000000,4999999950000000,0.278158
Baseline,1,100000000,4999999950000000,0.272958
Baseline,1,100000000,4999999950000000,0.281264
Baseline,1,100000000,4999999950000000,0.282710
Baseline,1,100000000,4999999950000000,0.268591
Baseline,1,100000000,4999999950000000,0.270518
Baseline,1,100000000,4999999950000000,0.272682
Baseline,1,100000000,4999999950000000,0.277616
Baseline,1,100000000,4999999950000000,0.280410
Baseline,1,100000000,4999999950000000,0.276171
Baseline,1,100000000,4999999950000000,0.270015
Baseline,1,100000000,4999999950000000,0.276181
Baseline,1,100000000,4999999950000000,0.272214
Baseline,1,100000000,4999999950000000,0.272396
Baseline,1,100000000,4999999950000000,0.275505
Baseline,1,100000000,4999999950000000,0.269537
Baseline,1,100000000,4999999950000000,0.272419
Baseline,1,100000000,4999999950000000,0.270308
Baseline,1,100000000,4999999950000000,0.265417
Baseline,1,100000000,4999999950000000,0.264363
